"id","kategorie","skupina","podnet","usmev","smer","kvalita","intenzita","instinkt","sire_oboci","vnitrni_oboci","zevni_oboci","horni_vicko","dolni_vicko","sire_koutky","vyska_koutky","horni_ret","dolni_ret","vyska_usta","horizontalne_hlava","vertikalne_hlava","atraktivita"
"33","reakce","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"33","odmitnuti","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"33","pohoda","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"33","deprese","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"33","zabava","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"33","odmitnuti","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"33","obava","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"33","obava","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"33","pohoda","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"33","rozvaha","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"33","rozvaha","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"33","zabava","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"33","reakce","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"33","vstrictnost","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"33","kontakt","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"33","reakce","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"33","vstrictnost","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"33","vstrictnost","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"33","obrana","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"33","rozhodnuti","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"33","rozhodnuti","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"33","odmitnuti","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"33","deprese","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"33","ocekavani","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"33","ocekavani","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"33","obava","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"33","deprese","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"33","ocekavani","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"33","rozhodnuti","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"33","agrese","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"33","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"33","zabava","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"33","pohoda","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"33","agrese","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"34","agrese","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"34","evokace","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"34","rozvaha","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"34","evokace","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"34","evokace","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"34","obrana","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"34","obrana","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"34","kontakt","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"34","reakce","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"34","odmitnuti","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"34","pohoda","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"34","deprese","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"34","zabava","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"34","odmitnuti","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"34","obava","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"34","obava","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"34","pohoda","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"34","rozvaha","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"34","rozvaha","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"34","zabava","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"34","reakce","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"34","vstrictnost","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"34","kontakt","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"34","reakce","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"34","vstrictnost","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"34","vstrictnost","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"34","obrana","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"34","rozhodnuti","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"34","rozhodnuti","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"34","odmitnuti","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"34","deprese","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"34","ocekavani","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"34","ocekavani","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"34","obava","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"34","deprese","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"34","ocekavani","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"34","rozhodnuti","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"34","agrese","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"34","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"34","zabava","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"34","pohoda","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"34","agrese","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"35","agrese","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"35","evokace","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"35","rozvaha","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"35","evokace","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"35","evokace","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"35","obrana","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"35","obrana","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"35","kontakt","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"35","reakce","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"35","odmitnuti","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"35","pohoda","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"35","deprese","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"35","zabava","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"35","odmitnuti","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"35","obava","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"35","obava","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"35","pohoda","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"35","rozvaha","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"35","rozvaha","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"35","zabava","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"35","reakce","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"35","vstrictnost","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"35","kontakt","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"35","reakce","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"35","vstrictnost","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"35","vstrictnost","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"35","obrana","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"35","rozhodnuti","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"35","rozhodnuti","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"35","odmitnuti","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"35","deprese","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"35","ocekavani","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"35","ocekavani","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"35","obava","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"35","deprese","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"35","ocekavani","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"35","rozhodnuti","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"35","agrese","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"35","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"35","zabava","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"35","pohoda","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"35","agrese","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"36","agrese","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"36","evokace","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"36","rozhodnuti","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"36","evokace","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"36","evokace","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"36","obrana","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"36","obrana","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"36","kontakt","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"36","agrese","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"36","rozhodnuti","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"36","reakce","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"36","rozhodnuti","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"36","deprese","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"36","obava","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"36","rozvaha","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"36","odmitnuti","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"36","zabava","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"36","odmitnuti","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"36","odmitnuti","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"36","zabava","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"36","pohoda","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"36","vstrictnost","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"36","kontakt","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"36","reakce","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"36","vstrictnost","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"36","vstrictnost","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"36","obrana","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"36","deprese","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"36","deprese","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"36","obava","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"36","obava","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"36","ocekavani","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"36","ocekavani","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"36","rozvaha","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"36","rozvaha","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"36","ocekavani","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"36","reakce","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"36","agrese","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"36","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"36","zabava","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"36","pohoda","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"36","pohoda","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
